hit_id,query_id,biosample_id,closest_ref,distance,SRM_present
ULXA01.41848.1_1/11-108,ULXA01,SAMEA4835827,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
USWZ01.22945.1_2/64-170,USWZ01,SAMN06111997,['Bilophila_sp._4_1_30__BilSpec3'],0.03159386459370537,True
USWZ01.25546.1_1/405-519,USWZ01,SAMN06111997,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.088245,True
OYJN01.4966.1_1/1-78,OYJN01,SAMN06165385,"['Desulfitibacter_alkalitolerans__DfiAlka2', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,True
OYJN01.6571.1_2/6-92,OYJN01,SAMN06165385,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0147577964857786,True
UPWW01.23394.1_1/6-227,UPWW01,SAMN06112026,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
UPWW01.56285.1_1/1-147,UPWW01,SAMN06112026,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
OYRX01.592.1_2/64-437,OYRX01,SAMN06165659,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYRX01.592.1_1/11-266,OYRX01,SAMN06165659,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
OYRX01.2681.1_2/6-240,OYRX01,SAMN06165659,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0547847964857786,True
OYRX01.4543.1_1/44-192,OYRX01,SAMN06165659,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
OYRX01.2681.1_1/2-138,OYRX01,SAMN06165659,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
UANI01.46914.1_1/1-105,UANI01,SAMN06164841,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.14769,True
UANI01.44593.1_1/1-98,UANI01,SAMN06164841,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.028283000000000003,True
OYKO01.1269.1_2/1-222,OYKO01,SAMN06165559,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.007958999999999999,True
UZMT01.2439.1_5/63-436,UZMT01,SAMN00715232,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.07029505456638922,True
UZMT01.2439.1_6/11-266,UZMT01,SAMN00715232,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.018487,True
CAAEQR01.108.1_2/64-437,CAAEQR01,SAMEA5279608,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.007847,True
CAAEQR01.108.1_3/11-266,CAAEQR01,SAMEA5279608,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,True
OVFI01.2248.1_6/64-437,OVFI01,SAMN06016365,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OVFI01.2248.1_5/11-266,OVFI01,SAMN06016365,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UYEI01.65975.1_2/1-149,UYEI01,SAMEA2157917,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
UZSY01.19533.1_2/51-424,UZSY01,SAMN00792116,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.05181505456638922,True
UZSY01.27902.1_1/52-328,UZSY01,SAMN00792116,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1589549842397786,True
UZSY01.17681.1_1/1-236,UZSY01,SAMN00792116,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.07943705456638922,True
UZSY01.19533.1_1/11-75,UZSY01,SAMN00792116,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_piger__DslPige2']",NA,True
OWGF01.6758.1_1/64-437,OWGF01,SAMEA3708614,['Bilophila_sp._4_1_30__BilSpec3'],0.020060864593705367,True
OWGF01.6758.1_2/1-253,OWGF01,SAMEA3708614,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,True
UZLY01.24565.1_2/1-77,UZLY01,SAMN00715176,['Bilophila_sp._4_1_30__BilSpec3'],0.030215864593705365,True
UZLY01.24565.1_3/2-88,UZLY01,SAMN00715176,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
ORQJ01.7226.1_2/64-437,ORQJ01,SAMEA2338657,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
ORQJ01.7226.1_3/11-266,ORQJ01,SAMEA2338657,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.009581,True
ULVZ01.30772.1_1/4-377,ULVZ01,SAMEA4835800,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
ULVZ01.33813.1_3/1-133,ULVZ01,SAMEA4835800,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
ULVZ01.30772.1_2/11-82,ULVZ01,SAMEA4835800,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
JAHZEL01.3.1_112/63-437,JAHZEL01,SAMN19225054,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.139718,True
JAHZEL01.3.1_111/11-266,JAHZEL01,SAMN19225054,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.32583999999999996,True
CAJKKV01.42.1_10/53-397,CAJKKV01,SAMEA7847147,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.3547239842397782,True
CAJKKV01.42.1_9/5-240,CAJKKV01,SAMEA7847147,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.3082457964857785,True
CAJKVA01.39.1_16/27-294,CAJKVA01,SAMEA7847232,['QUERY___Moorella_thermoacetica_2_dsrA'],4.406426,True
ORIR01.2277.1_1/63-436,ORIR01,SAMN04329863,['QUERY___Ley3_66761_scaffold_1025_dsrA'],2e-06,True
ORIR01.1070.1_4/1-294,ORIR01,SAMN04329863,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1391929842397785,True
ORIR01.1070.1_3/6-240,ORIR01,SAMN04329863,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0268857964857785,True
ORIR01.8910.1_1/7-240,ORIR01,SAMN04329863,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.036826,True
OWPG01.54105.1_1/11-97,OWPG01,SAMEA4378250,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
OWPG01.54105.1_2/1-85,OWPG01,SAMEA4378250,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
OWDT01.5918.1_3/64-437,OWDT01,SAMEA3708656,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OWDT01.5918.1_4/1-253,OWDT01,SAMEA3708656,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
USXW01.950.1_1/1-98,USXW01,SAMN06112037,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OWEF01.70109.1_1/1-199,OWEF01,SAMEA3708711,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
OWEF01.30057.1_1/1-98,OWEF01,SAMEA3708711,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.123861,True
OYXT01.22678.1_1/8-205,OYXT01,SAMN06165035,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.14415805456638922,True
OYXT01.45469.1_1/1-126,OYXT01,SAMN06165035,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.045843,True
UXQQ01.20325.1_1/63-400,UXQQ01,SAMEA2147036,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.05671805456638922,True
OVSZ01.12133.1_2/15-388,OVSZ01,SAMN06016405,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.05755505456638922,True
OVSZ01.12133.1_1/11-266,OVSZ01,SAMN06016405,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.018487,True
ULWK01.37980.1_3/1-134,ULWK01,SAMEA4835810,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
ULWK01.61368.1_1/11-98,ULWK01,SAMEA4835810,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
ULWK01.61368.1_2/1-111,ULWK01,SAMEA4835810,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
OYRR01.3758.1_1/6-138,OYRR01,SAMN06165369,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.1207807964857786,True
OVGD01.1015.1_20/63-436,OVGD01,SAMN06016400,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.030866,True
OVGD01.1015.1_19/11-266,OVGD01,SAMN06016400,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.08496505456638923,True
OVGD01.2560.1_13/64-257,OVGD01,SAMN06016400,['QUERY___Ley3_66761_scaffold_1830_dsrB'],NA,True
OVGD01.49592.1_2/11-160,OVGD01,SAMN06016400,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_wadsworthia__BilWads6']",NA,True
OVGD01.49592.1_1/1-117,OVGD01,SAMN06016400,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
OZEC01.51264.1_1/1-170,OZEC01,SAMN06165087,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],0.07518878774441963,True
UXQM01.15256.1_2/64-437,UXQM01,SAMEA2158062,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UXQM01.15256.1_1/11-266,UXQM01,SAMEA2158062,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,True
UMFF01.21185.1_4/64-437,UMFF01,SAMEA4836042,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UMFF01.21185.1_3/11-266,UMFF01,SAMEA4836042,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
UPFS01.7620.1_1/64-437,UPFS01,SAMEA2737664,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UPFS01.7620.1_2/11-266,UPFS01,SAMEA2737664,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UEYH01.17786.1_3/11-257,UEYH01,SAMN06115522,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",2e-06,True
UEYH01.41236.1_1/64-212,UEYH01,SAMN06115522,['Bilophila_sp._4_1_30__BilSpec3'],0.10491086459370537,True
UEYH01.17786.1_1/1-134,UEYH01,SAMN06115522,['Bilophila_sp._4_1_30__BilSpec3'],0.04966886459370536,True
OYSO01.999.1_2/115-488,OYSO01,SAMN06165712,['uncultured_bacterium__EF645667'],0.0856336056413982,True
ORTI01.773.1_24/64-437,ORTI01,SAMEA2338832,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
ORTI01.773.1_23/11-266,ORTI01,SAMEA2338832,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYUD01.88.1_2/99-472,OYUD01,SAMN06165657,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYUD01.88.1_1/11-266,OYUD01,SAMN06165657,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
OVMG01.208.1_2/11-266,OVMG01,SAMN06016409,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.095837,True
OVMG01.63095.1_1/1-258,OVMG01,SAMN06016409,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.37566708301152946,True
OVMG01.70339.1_1/1-233,OVMG01,SAMN06016409,['QUERY___Ley3_66761_scaffold_1025_dsrA'],NA,True
OVMG01.19167.1_1/63-219,OVMG01,SAMN06016409,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
OVMG01.6455.1_1/7-146,OVMG01,SAMN06016409,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OVMG01.21074.1_1/11-160,OVMG01,SAMN06016409,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.047753000000000004,True
OVMG01.70948.1_1/1-124,OVMG01,SAMN06016409,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
OVMG01.208.1_1/2-140,OVMG01,SAMN06016409,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,True
OVMG01.21074.1_2/1-129,OVMG01,SAMN06016409,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.3283110830115295,True
ULQX01.43010.1_1/1-237,ULQX01,SAMEA4835667,"['Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
ULQX01.13286.1_1/11-103,ULQX01,SAMEA4835667,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
ULQX01.13286.1_2/2-84,ULQX01,SAMEA4835667,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
UZHU01.3984.1_1/64-437,UZHU01,SAMN00791914,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UZHU01.3984.1_2/11-266,UZHU01,SAMN00791914,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
OOUX01.25109.1_1/1-242,OOUX01,SAMEA2042285,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,True
USYT01.4484.1_3/64-437,USYT01,SAMN06111986,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
USYT01.4484.1_4/11-266,USYT01,SAMN06111986,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
ULOG01.35503.1_3/1-122,ULOG01,SAMEA4835598,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
ULOG01.9403.1_2/2-136,ULOG01,SAMEA4835598,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2', 'Desulfovibrio_piger__DslPige4']",NA,True
ULOG01.49055.1_1/2-136,ULOG01,SAMEA4835598,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2']",NA,True
ULOG01.14191.1_1/63-142,ULOG01,SAMEA4835598,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_piger__DslPige4']",NA,True
OYGM01.2157.1_1/55-291,OYGM01,SAMN06165540,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OYGM01.4330.1_1/2-160,OYGM01,SAMN06165540,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.015135999999999998,True
OYGM01.2755.1_1/2-143,OYGM01,SAMN06165540,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
OYGM01.2755.1_2/11-102,OYGM01,SAMN06165540,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
ORRC01.23281.1_3/1-121,ORRC01,SAMEA2338676,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
ORRC01.28593.1_3/63-185,ORRC01,SAMEA2338676,['Desulfovibrio_sp._6_1_46AFAA__DsvSp231'],NA,True
ORQT01.2325.1_6/63-436,ORQT01,SAMEA2338634,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.07025205456638922,True
ORQT01.2325.1_10/63-436,ORQT01,SAMEA2338634,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.07025205456638922,True
ORQT01.2325.1_11/11-266,ORQT01,SAMEA2338634,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.057045,True
ORQT01.2325.1_7/11-266,ORQT01,SAMEA2338634,['QUERY___Ley3_66761_scaffold_1830_dsrB'],0.057045,True
UERF01.111.1_23/64-437,UERF01,SAMN06115477,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UERF01.111.1_22/11-266,UERF01,SAMN06115477,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
OVFW01.1745.1_3/11-266,OVFW01,SAMN06016413,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OVFW01.1745.1_2/1-238,OVFW01,SAMN06016413,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
OYLD01.98.1_2/66-439,OYLD01,SAMN06165589,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYLD01.98.1_1/11-231,OYLD01,SAMN06165589,"['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OVZW01.609.1_12/64-437,OVZW01,SAMEA3708576,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OVZW01.609.1_13/11-266,OVZW01,SAMEA3708576,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
CAADYM01.335.1_3/26-290,CAADYM01,SAMEA5279427,['QUERY___Moorella_thermoacetica_2_dsrA'],5.675442,True
ORSL01.4465.1_6/63-436,ORSL01,SAMEA2338664,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.024609000000000002,True
ORSL01.4465.1_7/11-266,ORSL01,SAMEA2338664,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.07935505456638922,True
UMAC01.27155.1_1/1-189,UMAC01,SAMEA4835904,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],NA,True
UMAC01.50880.1_1/52-164,UMAC01,SAMEA4835904,"['Anaerobic_bacterium_sk.prop8__Bv2Prop2', 'QUERY___Peptococcaceae_bacterium_CEB3_dsrB']",NA,True
OQDH01.19080.1_1/11-103,OQDH01,SAMD00036319,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
QUME01.12.1_31/485-748,QUME01,SAMN09736730,['QUERY___Moorella_thermoacetica_2_dsrA'],5.3385240000000005,True
OQFR01.57534.1_2/1-93,OQFR01,SAMD00036216,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
OQFR01.57534.1_1/11-87,OQFR01,SAMD00036216,['Bilophila_sp._4_1_30__BilSpec3'],0.34187486459370536,True
OWRT01.9388.1_2/63-436,OWRT01,SAMEA4378290,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.04523005456638922,True
OWRT01.6402.1_5/64-437,OWRT01,SAMEA4378290,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OWRT01.6402.1_6/11-266,OWRT01,SAMEA4378290,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OWRT01.9388.1_1/11-160,OWRT01,SAMEA4378290,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,True
OWRT01.35758.1_2/1-115,OWRT01,SAMEA4378290,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,True
ORTD01.11808.1_3/1-113,ORTD01,SAMEA2338793,"['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,True
QWCN01.1636.1_23/64-437,QWCN01,SAMN09866707,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
QWCN01.1636.1_22/11-266,QWCN01,SAMN09866707,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
UALN01.24894.1_1/1-229,UALN01,SAMN06164626,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.011085999999999999,True
OPMG01.7634.1_3/39-300,OPMG01,SAMEA2042616,['QUERY___Moorella_thermoacetica_2_dsrA'],4.814082,True
QFCE01.200.1_12/64-437,QFCE01,SAMN09062252,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
QFCE01.200.1_13/11-266,QFCE01,SAMN09062252,['Bilophila_sp._4_1_30__BilSpec3'],0.001666864593705366,True
ULSA01.24414.1_2/1-246,ULSA01,SAMEA4835697,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'Bilophila_wadsworthia__BilWads6']",NA,True
UERI01.635.1_20/64-437,UERI01,SAMN06115528,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
UERI01.635.1_19/11-266,UERI01,SAMN06115528,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
ULPH01.21657.1_1/11-266,ULPH01,SAMEA4835623,['QUERY___Ley3_66761_scaffold_1025_dsrA'],2e-06,True
ULPH01.38634.1_1/42-292,ULPH01,SAMEA4835623,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.07217705456638922,True
ORJM01.5354.1_1/9-264,ORJM01,SAMN04329857,['Bilophila_sp._4_1_30__BilSpec3'],0.020228864593705365,True
ORJM01.9250.1_1/64-317,ORJM01,SAMN04329857,['Bilophila_sp._4_1_30__BilSpec3'],0.021403864593705364,True
ORJM01.11884.1_1/1-259,ORJM01,SAMN04329857,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.10299900000000001,True
ORUL01.9406.1_2/11-266,ORUL01,SAMEA2338792,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.04798,True
ORUL01.9406.1_3/1-212,ORUL01,SAMEA2338792,"['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.014116,True
OYXK01.23823.1_2/14-252,OYXK01,SAMN06164905,['Bilophila_sp._4_1_30__BilSpec3'],0.010246864593705366,True
OWBV01.380.1_15/64-437,OWBV01,SAMEA3708481,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OWBV01.380.1_14/1-253,OWBV01,SAMEA3708481,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYNF01.1026.1_2/64-437,OYNF01,SAMN06165514,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYNF01.1728.1_1/54-406,OYNF01,SAMN06165514,['Anaerobic_bacterium_sk.prop8__Bv2Prop2'],1.1395339842397785,True
OYNF01.1026.1_1/11-266,OYNF01,SAMN06165514,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
OYNF01.1728.1_2/6-240,OYNF01,SAMN06165514,['Desulfitibacter_alkalitolerans__DfiAlka2'],1.0691467964857786,True
OYNF01.6667.1_1/76-289,OYNF01,SAMN06165514,['QUERY___Moorella_thermoacetica_2_dsrA'],6.13372,True
OPCW01.7977.1_4/1-244,OPCW01,SAMEA2042660,['QUERY___Ley3_66761_scaffold_1025_dsrA'],NA,True
OPCW01.7977.1_3/11-133,OPCW01,SAMEA2042660,['QUERY___Ley3_66761_scaffold_1025_dsrA'],0.053542,True
OPCW01.46830.1_1/63-166,OPCW01,SAMEA2042660,"['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OVGL01.16484.1_1/64-394,OVGL01,SAMN06016333,"['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,True
OVGL01.12375.1_1/1-249,OVGL01,SAMN06016333,['Bilophila_wadsworthia__BilWads6'],1.43512333119087e-06,True
