UESK01.167.1_23/11-266,UESK01.167.1_23,484,489.3,8.3e-146,2.4,256,447.1,2.7e-136,4.9e-133,3.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UESK01_dsrAB_bact.domtblout
ULVI01.31932.1_2/64-437,ULVI01.31932.1_2,439,641.9,1.4e-191,0.0,374,641.7,8.2e-195,1.6e-191,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULVI01_dsrAB_bact.domtblout
ULVI01.31932.1_3/11-266,ULVI01.31932.1_3,484,489.1,2.6e-145,2.5,256,446.9,7.9e-136,1.5e-132,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULVI01_dsrAB_bact.domtblout
ULVI01.113578.1_2/11-266,ULVI01.113578.1_2,382,480.7,9e-143,0.7,256,446.0,1.5e-135,3e-132,1.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULVI01_dsrAB_bact.domtblout
ULVI01.3370.1_1/11-266,ULVI01.3370.1_1,369,473.6,1.3e-140,0.8,256,446.6,9.4e-136,1.8e-132,1.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULVI01_dsrAB_bact.domtblout
ULVI01.21254.1_1/63-143,ULVI01.21254.1_1,143,153.5,1.1e-43,0.9,81,153.3,6.3e-47,1.2e-43,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULVI01_dsrAB_bact.domtblout
ULVI01.27269.1_1/63-143,ULVI01.27269.1_1,143,153.4,1.1e-43,0.6,81,153.2,6.3e-47,1.2e-43,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULVI01_dsrAB_bact.domtblout
ULSP01.35921.1_1/64-135,ULSP01.35921.1_1,135,132.8,1.2e-37,0.6,72,132.5,7.1e-41,1.4e-37,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULSP01_dsrAB_bact.domtblout
UYCU01.3179.1_6/63-436,UYCU01.3179.1_6,438,643.4,3.9e-192,0.2,374,643.2,2.5e-195,4.5e-192,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UYCU01_dsrAB_bact.domtblout
UYCU01.3179.1_5/11-266,UYCU01.3179.1_5,382,481.1,5.3e-143,0.7,256,446.5,9e-136,1.6e-132,1.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UYCU01_dsrAB_bact.domtblout
UYCU01.64859.1_2/2-107,UYCU01.64859.1_2,113,135.8,1.9e-38,0.1,106,135.6,1.2e-41,2.2e-38,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UYCU01_dsrAB_bact.domtblout
ULVQ01.22236.1_1/1-209,ULVQ01.22236.1_1,209,360.3,2.4e-106,2.1,209,360.1,1.3e-109,2.7e-106,2.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULVQ01_dsrAB_bact.domtblout
UXIS01.7675.1_3/39-300,UXIS01.7675.1_3,323,103.9,5.2e-29,3.3,262,100.4,2.9e-31,5.9e-28,3.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UXIS01_dsrAB_bact.domtblout
JAHZGB01.25.1_77/584-831,JAHZGB01.25.1_77,861,103.5,1.3e-30,1.8,248,102.6,5.8e-33,2.6e-30,1.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JAHZGB01_dsrAB_bact.domtblout
OYRU01.4425.1_1/1-196,OYRU01.4425.1_1,197,350.2,9.2e-105,2.6,196,350.1,8.8e-108,1e-104,2.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYRU01_dsrAB_bact.domtblout
OYRU01.3563.1_1/55-224,OYRU01.3563.1_1,224,334.5,5.3e-100,2.0,170,334.3,5.3e-103,6.2e-100,2.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYRU01_dsrAB_bact.domtblout
UEOI01.68.1_98/64-437,UEOI01.68.1_98,439,641.9,8.7e-192,0.0,374,641.7,5.7e-195,9.9e-192,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEOI01_dsrAB_bact.domtblout
UEOI01.68.1_97/11-266,UEOI01.68.1_97,484,489.3,1.4e-145,2.4,256,447.1,4.9e-136,8.5e-133,3.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEOI01_dsrAB_bact.domtblout
OQDA01.9639.1_2/11-266,OQDA01.9639.1_2,487,487.4,3.1e-145,1.8,256,444.4,2.7e-135,3.2e-132,3.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OQDA01_dsrAB_bact.domtblout
OQDA01.9639.1_1/10-174,OQDA01.9639.1_1,176,244.8,8.6e-72,0.0,165,244.6,8.1e-75,9.9e-72,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OQDA01_dsrAB_bact.domtblout
OQDA01.6182.1_1/64-171,OQDA01.6182.1_1,171,194.7,1.2e-56,0.7,108,194.5,1.2e-59,1.4e-56,0.7,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OQDA01_dsrAB_bact.domtblout
ORKI01.21129.1_3/1-321,ORKI01.21129.1_3,323,529.8,1.7e-157,0.2,321,529.6,8.6e-161,1.9e-157,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORKI01_dsrAB_bact.domtblout
ORKI01.21129.1_2/11-266,ORKI01.21129.1_2,382,480.0,2.1e-142,1.4,256,445.0,3.5e-135,7.8e-132,1.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORKI01_dsrAB_bact.domtblout
ORPG01.35666.1_1/116-414,ORPG01.35666.1_1,414,531.4,4.1e-158,0.3,299,531.2,2.6e-161,4.7e-158,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORPG01_dsrAB_bact.domtblout
OYUR01.216.1_1/64-437,OYUR01.216.1_1,439,641.3,7.9e-193,0.0,374,641.1,7.1e-196,9e-193,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYUR01_dsrAB_bact.domtblout
OYUR01.318.1_1/64-437,OYUR01.318.1_1,439,630.6,1.3e-189,0.0,374,630.4,1.2e-192,1.5e-189,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYUR01_dsrAB_bact.domtblout
OYUR01.216.1_2/11-266,OYUR01.216.1_2,484,488.5,1.4e-146,2.5,256,446.1,7.4e-137,9.5e-134,3.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYUR01_dsrAB_bact.domtblout
OYUR01.318.1_2/11-266,OYUR01.318.1_2,373,467.3,3.7e-140,1.7,256,429.3,9.3e-132,1.2e-128,2.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYUR01_dsrAB_bact.domtblout
OYHC01.263.1_2/11-266,OYHC01.263.1_2,484,489.3,6.2e-147,2.4,256,447.1,4.1e-137,3.7e-134,3.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYHC01_dsrAB_bact.domtblout
OYHC01.263.1_1/2-283,OYHC01.263.1_1,285,453.0,6.1e-136,0.1,282,452.9,7.6e-139,6.8e-136,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYHC01_dsrAB_bact.domtblout
OYHC01.4943.1_1/82-177,OYHC01.4943.1_1,178,177.1,2.2e-52,0.3,96,176.8,2.9e-55,2.6e-52,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYHC01_dsrAB_bact.domtblout
OYYZ01.33108.1_2/1-209,OYYZ01.33108.1_2,211,294.5,1e-86,0.0,209,294.4,5.9e-90,1.1e-86,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYYZ01_dsrAB_bact.domtblout
VOFH01.569.1_1052/64-437,VOFH01.569.1_1052,439,641.9,1.1e-191,0.0,374,641.7,5.5e-195,1.2e-191,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/VOFH01_dsrAB_bact.domtblout
VOFH01.569.1_1051/11-266,VOFH01.569.1_1051,484,489.1,2e-145,2.5,256,446.9,5.3e-136,1.2e-132,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/VOFH01_dsrAB_bact.domtblout
OZXT01.14102.1_2/1-293,OZXT01.14102.1_2,295,468.0,1.9e-139,0.3,293,467.9,9.8e-143,2.1e-139,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OZXT01_dsrAB_bact.domtblout
OUQG01.33542.1_1/1-341,OUQG01.33542.1_1,345,532.7,1.2e-158,0.4,341,532.5,9.4e-162,1.3e-158,0.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OUQG01_dsrAB_bact.domtblout
OUQG01.66959.1_1/2-178,OUQG01.66959.1_1,178,322.2,6.4e-95,0.2,177,322.0,5.1e-98,7.1e-95,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OUQG01_dsrAB_bact.domtblout
OYPT01.815.1_2/7-240,OYPT01.815.1_2,357,437.6,2.1e-131,0.6,234,394.7,1.7e-121,2.1e-118,1.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYPT01_dsrAB_bact.domtblout
OYPT01.3528.1_1/15-178,OYPT01.3528.1_1,179,306.3,1.2e-91,1.7,164,306.2,1.1e-94,1.3e-91,1.7,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYPT01_dsrAB_bact.domtblout
UZKR01.5017.1_5/63-436,UZKR01.5017.1_5,438,643.8,2.2e-192,0.2,374,643.6,1.4e-195,2.5e-192,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UZKR01_dsrAB_bact.domtblout
UZKR01.5017.1_4/11-266,UZKR01.5017.1_4,382,481.1,3.8e-143,0.7,256,446.5,6.4e-136,1.2e-132,1.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UZKR01_dsrAB_bact.domtblout
ULTF01.24000.1_1/1-251,ULTF01.24000.1_1,253,391.9,4.2e-116,0.2,251,391.7,2.4e-119,4.6e-116,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULTF01_dsrAB_bact.domtblout
UMBE01.27485.1_2/11-266,UMBE01.27485.1_2,484,489.1,1.9e-145,2.5,256,446.9,6e-136,1.1e-132,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMBE01_dsrAB_bact.domtblout
UMBE01.59671.1_1/64-259,UMBE01.59671.1_1,264,385.8,3.5e-114,0.3,196,385.5,2.3e-117,4.4e-114,0.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMBE01_dsrAB_bact.domtblout
UMBE01.27485.1_1/1-162,UMBE01.27485.1_1,164,240.1,4.5e-70,0.0,162,240.0,2.6e-73,4.9e-70,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMBE01_dsrAB_bact.domtblout
ORQB01.2480.1_3/26-290,ORQB01.2480.1_3,316,103.0,1.5e-28,2.7,265,101.5,1.9e-31,4.1e-28,2.7,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORQB01_dsrAB_bact.domtblout
UMIN01.33664.1_2/40-291,UMIN01.33664.1_2,318,106.7,1.1e-29,1.8,252,103.8,6.1e-32,8.2e-29,1.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMIN01_dsrAB_bact.domtblout
OYMH01.120.1_1/62-435,OYMH01.120.1_1,437,630.9,5.2e-190,0.0,374,630.7,6.1e-193,6e-190,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYMH01_dsrAB_bact.domtblout
OYMH01.120.1_2/11-266,OYMH01.120.1_2,382,470.2,2.4e-141,2.2,256,428.8,8e-132,7.8e-129,3.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYMH01_dsrAB_bact.domtblout
OQGJ01.44443.1_1/13-141,OQGJ01.44443.1_1,178,179.6,6.5e-52,5.9,129,179.3,3.1e-55,8e-52,5.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OQGJ01_dsrAB_bact.domtblout
UXMQ01.56405.1_2/11-175,UXMQ01.56405.1_2,177,237.8,2.7e-69,0.0,165,237.6,1.6e-72,3.2e-69,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UXMQ01_dsrAB_bact.domtblout
UPDE01.5285.1_5/64-437,UPDE01.5285.1_5,439,641.9,1.5e-191,0.0,374,641.7,1e-194,1.8e-191,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPDE01_dsrAB_bact.domtblout
UPDE01.5285.1_6/11-266,UPDE01.5285.1_6,396,489.4,2.4e-145,1.9,256,447.7,5.8e-136,9.8e-133,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPDE01_dsrAB_bact.domtblout
UPDE01.56882.1_1/3-237,UPDE01.56882.1_1,255,392.3,5.6e-116,0.8,235,392.2,3.7e-119,6.3e-116,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UPDE01_dsrAB_bact.domtblout
OQFY01.23152.1_1/1-96,OQFY01.23152.1_1,98,119.8,1.2e-33,0.1,96,119.7,5.5e-37,1.3e-33,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OQFY01_dsrAB_bact.domtblout
OZVT01.14145.1_1/11-266,OZVT01.14145.1_1,274,447.6,3.5e-133,1.8,256,447.5,1.8e-136,3.9e-133,1.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OZVT01_dsrAB_bact.domtblout
OZVT01.14145.1_2/1-203,OZVT01.14145.1_2,205,287.0,1.5e-84,0.0,203,286.8,8e-88,1.7e-84,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OZVT01_dsrAB_bact.domtblout
USWA01.26507.1_1/1-251,USWA01.26507.1_1,252,435.9,1.5e-129,5.6,251,435.8,7.8e-133,1.6e-129,5.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/USWA01_dsrAB_bact.domtblout
OYTS01.645.1_2/9-382,OYTS01.645.1_2,384,642.6,1.9e-193,0.0,374,642.4,1.7e-196,2.1e-193,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYTS01_dsrAB_bact.domtblout
OYTS01.1235.1_1/4-143,OYTS01.1235.1_1,354,290.6,6.9e-87,7.3,140,247.4,6.9e-77,8.5e-74,8.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYTS01_dsrAB_bact.domtblout
OYTS01.645.1_1/11-119,OYTS01.645.1_1,121,183.1,2.5e-54,0.0,109,183.0,2.1e-57,2.6e-54,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYTS01_dsrAB_bact.domtblout
OWPZ01.60434.1_1/1-209,OWPZ01.60434.1_1,211,296.0,7.2e-87,0.0,209,295.8,4.5e-90,7.9e-87,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWPZ01_dsrAB_bact.domtblout
OYEM01.302.1_2/1-271,OYEM01.302.1_2,273,436.9,2e-131,0.1,271,436.7,2.6e-134,2.2e-131,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYEM01_dsrAB_bact.domtblout
OYEM01.302.1_1/11-194,OYEM01.302.1_1,194,329.4,7.2e-99,0.1,184,329.2,9.1e-102,7.7e-99,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYEM01_dsrAB_bact.domtblout
OYEM01.1602.1_1/99-205,OYEM01.1602.1_1,205,192.2,2.4e-57,0.8,107,192.0,3.3e-60,2.8e-57,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYEM01_dsrAB_bact.domtblout
OURR01.7666.1_2/11-266,OURR01.7666.1_2,481,489.8,1.6e-145,1.6,256,446.9,8.1e-136,1.5e-132,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OURR01_dsrAB_bact.domtblout
OURR01.16177.1_1/64-309,OURR01.16177.1_1,309,447.8,8.2e-133,1.4,246,447.6,5.1e-136,9.5e-133,1.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OURR01_dsrAB_bact.domtblout
OURR01.7666.1_1/2-160,OURR01.7666.1_1,162,237.2,4.6e-69,0.1,159,237.1,2.7e-72,5e-69,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OURR01_dsrAB_bact.domtblout
CAAEEJ01.13.1_6/27-293,CAAEEJ01.13.1_6,316,113.1,1.4e-33,0.9,267,111.0,1.4e-35,6e-33,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAAEEJ01_dsrAB_bact.domtblout
OWRX01.3363.1_3/11-266,OWRX01.3363.1_3,484,489.1,1.2e-145,2.5,256,446.9,4.9e-136,7.1e-133,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWRX01_dsrAB_bact.domtblout
WQPD01.23.1_2/11-266,WQPD01.23.1_2,382,480.5,1.1e-144,1.7,256,442.8,1.2e-135,2.7e-133,2.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/WQPD01_dsrAB_bact.domtblout
WQPD01.35.1_2/11-266,WQPD01.35.1_2,338,439.8,2.2e-132,1.3,256,439.5,1.2e-134,2.8e-132,1.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/WQPD01_dsrAB_bact.domtblout
WQPD01.47.1_75/63-209,WQPD01.47.1_75,209,279.7,6.6e-84,1.0,147,279.5,3.4e-86,7.8e-84,1.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/WQPD01_dsrAB_bact.domtblout
WQPD01.9.1_1/63-209,WQPD01.9.1_1,209,279.7,6.8e-84,1.0,147,279.5,3.4e-86,7.8e-84,1.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/WQPD01_dsrAB_bact.domtblout
WQPD01.46.1_1/1-161,WQPD01.46.1_1,161,261.8,1.7e-78,1.4,161,261.7,8.3e-81,1.9e-78,1.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/WQPD01_dsrAB_bact.domtblout
WQPD01.35.1_1/1-118,WQPD01.35.1_1,120,151.2,5.3e-45,0.0,118,151.1,2.5e-47,5.8e-45,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/WQPD01_dsrAB_bact.domtblout
WQPD01.23.1_1/1-118,WQPD01.23.1_1,120,151.0,6.4e-45,0.0,118,150.8,3.1e-47,7e-45,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/WQPD01_dsrAB_bact.domtblout
USWT01.7101.1_2/64-437,USWT01.7101.1_2,439,641.4,9.3e-192,0.0,374,641.2,6.5e-195,1.1e-191,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/USWT01_dsrAB_bact.domtblout
USWT01.7101.1_1/1-177,USWT01.7101.1_1,179,313.0,2.4e-92,0.1,177,312.9,1.6e-95,2.7e-92,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/USWT01_dsrAB_bact.domtblout
OPRJ01.48187.1_1/63-129,OPRJ01.48187.1_1,129,119.8,1.1e-33,0.2,67,119.6,5.9e-37,1.3e-33,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPRJ01_dsrAB_bact.domtblout
UMHL01.53955.1_1/64-332,UMHL01.53955.1_1,332,484.1,6.3e-144,2.3,269,483.9,4.5e-147,7.3e-144,2.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHL01_dsrAB_bact.domtblout
UMHL01.43.1_2/11-266,UMHL01.43.1_2,382,480.7,6.7e-143,0.7,256,446.0,1.4e-135,2.2e-132,1.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHL01_dsrAB_bact.domtblout
UMHL01.29304.1_1/11-266,UMHL01.29304.1_1,269,447.9,5.7e-133,1.7,256,447.8,3.9e-136,6.2e-133,1.7,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHL01_dsrAB_bact.domtblout
UMHL01.43.1_1/10-174,UMHL01.43.1_1,176,248.3,1.6e-72,0.0,165,248.0,1.1e-75,1.8e-72,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHL01_dsrAB_bact.domtblout
UMHL01.18578.1_1/1-117,UMHL01.18578.1_1,254,238.7,1.2e-69,8.5,117,195.3,1.1e-59,1.7e-56,10.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHL01_dsrAB_bact.domtblout
UMHL01.29304.1_2/2-136,UMHL01.29304.1_2,138,199.0,1.3e-57,0.0,135,198.9,8.9e-61,1.4e-57,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHL01_dsrAB_bact.domtblout
UMHL01.31948.1_2/11-109,UMHL01.31948.1_2,110,173.1,8.8e-50,0.1,99,173.1,5.6e-53,9e-50,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMHL01_dsrAB_bact.domtblout
OPWU01.9928.1_1/64-437,OPWU01.9928.1_1,439,641.1,1.7e-191,0.2,374,640.9,1e-194,1.9e-191,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPWU01_dsrAB_bact.domtblout
OPWU01.9928.1_2/11-231,OPWU01.9928.1_2,231,397.3,1.1e-117,0.6,221,397.2,6e-121,1.2e-117,0.6,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPWU01_dsrAB_bact.domtblout
ORKZ01.7491.1_1/2-168,ORKZ01.7491.1_1,173,223.4,4.1e-66,2.2,167,223.3,2.7e-69,4.4e-66,2.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORKZ01_dsrAB_bact.domtblout
ORKZ01.1616.1_4/7-89,ORKZ01.1616.1_4,207,171.0,3e-50,8.6,83,129.1,8.8e-41,1.4e-37,10.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ORKZ01_dsrAB_bact.domtblout
JACMSE01.2.1_222/51-395,JACMSE01.2.1_222,397,606.4,8.5e-183,2.3,345,606.2,7.1e-185,9.6e-183,2.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JACMSE01_dsrAB_bact.domtblout
JACMSE01.2.1_223/3-237,JACMSE01.2.1_223,352,446.9,1.7e-134,0.6,235,402.0,4.8e-123,6.5e-121,0.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/JACMSE01_dsrAB_bact.domtblout
CAJJMX01.27.1_3/63-437,CAJJMX01.27.1_3,440,643.0,5.2e-194,0.0,375,642.8,7.9e-197,5.9e-194,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAJJMX01_dsrAB_bact.domtblout
CAJJMX01.27.1_4/11-266,CAJJMX01.27.1_4,485,484.1,6.8e-146,1.0,256,434.4,1e-133,7.6e-131,1.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/CAJJMX01_dsrAB_bact.domtblout
ULRT01.19057.1_1/63-315,ULRT01.19057.1_1,315,460.1,8.9e-137,4.0,253,459.9,5.2e-140,1e-136,4.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULRT01_dsrAB_bact.domtblout
ULRT01.21750.1_2/1-126,ULRT01.21750.1_2,242,252.7,5.3e-74,10.0,126,216.0,3.5e-66,6.7e-63,11.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULRT01_dsrAB_bact.domtblout
UEPS01.199.1_39/64-437,UEPS01.199.1_39,439,641.9,6.9e-192,0.0,374,641.7,4e-195,7.9e-192,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPS01_dsrAB_bact.domtblout
UEPS01.199.1_38/11-266,UEPS01.199.1_38,484,489.1,1.3e-145,2.5,256,446.9,3.9e-136,7.6e-133,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPS01_dsrAB_bact.domtblout
UEPS01.45709.1_1/1-85,UEPS01.45709.1_1,178,157.7,2.8e-45,7.5,85,124.6,1.5e-38,3e-35,8.3,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPS01_dsrAB_bact.domtblout
OWEY01.522.1_5/64-437,OWEY01.522.1_5,439,641.9,9.7e-192,0.0,374,641.7,6.2e-195,1.1e-191,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWEY01_dsrAB_bact.domtblout
OWEY01.522.1_6/11-266,OWEY01.522.1_6,484,489.1,1.8e-145,2.5,256,446.9,6e-136,1.1e-132,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OWEY01_dsrAB_bact.domtblout
ULXX01.58981.1_4/1-203,ULXX01.58981.1_4,319,380.9,1.1e-112,3.3,203,345.4,3.6e-105,6.3e-102,4.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULXX01_dsrAB_bact.domtblout
ULXX01.55978.1_1/11-184,ULXX01.55978.1_1,184,297.5,2e-87,0.0,174,297.4,1.2e-90,2.2e-87,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULXX01_dsrAB_bact.domtblout
ULXX01.55978.1_2/2-136,ULXX01.55978.1_2,138,199.2,1.1e-57,0.0,135,199.1,7e-61,1.2e-57,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULXX01_dsrAB_bact.domtblout
ULXX01.57433.1_1/2-136,ULXX01.57433.1_1,138,199.0,1.4e-57,0.0,135,198.9,8.4e-61,1.5e-57,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULXX01_dsrAB_bact.domtblout
ULXX01.27846.1_1/63-142,ULXX01.27846.1_1,142,151.7,2.9e-43,0.7,80,151.5,1.9e-46,3.3e-43,0.7,/scratch/users/reb26/out/dsrAB_hmmer/domtb/ULXX01_dsrAB_bact.domtblout
OVFT01.31486.1_1/1-199,OVFT01.31486.1_1,199,333.0,2.1e-98,2.8,199,332.9,1.3e-101,2.3e-98,2.8,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OVFT01_dsrAB_bact.domtblout
OVFT01.28708.1_1/11-176,OVFT01.28708.1_1,176,286.2,3.1e-84,0.1,166,286.1,1.9e-87,3.3e-84,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OVFT01_dsrAB_bact.domtblout
UEPB01.3610.1_4/65-438,UEPB01.3610.1_4,440,640.9,1.6e-191,0.0,374,640.7,8.3e-195,1.8e-191,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPB01_dsrAB_bact.domtblout
UEPB01.3610.1_3/11-266,UEPB01.3610.1_3,382,482.4,1.5e-143,0.5,256,447.6,2.3e-136,5e-133,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UEPB01_dsrAB_bact.domtblout
USZD01.10492.1_1/63-436,USZD01.10492.1_1,438,641.5,9.5e-192,0.1,374,641.4,6.5e-195,1.1e-191,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/USZD01_dsrAB_bact.domtblout
OYQK01.1450.1_4/7-240,OYQK01.1450.1_4,358,435.1,4.8e-130,0.5,234,395.3,3.4e-121,5.4e-118,0.9,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYQK01_dsrAB_bact.domtblout
OYQK01.6513.1_1/55-295,OYQK01.6513.1_1,295,430.2,1.5e-128,3.4,241,430.0,1.1e-131,1.7e-128,3.4,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYQK01_dsrAB_bact.domtblout
OYQK01.1450.1_5/1-101,OYQK01.1450.1_5,107,125.8,2.2e-36,0.0,101,125.6,1.5e-39,2.5e-36,0.0,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OYQK01_dsrAB_bact.domtblout
OPDJ01.30110.1_1/64-152,OPDJ01.30110.1_1,152,158.9,1.7e-45,0.2,89,158.7,1.1e-48,2e-45,0.2,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPDJ01_dsrAB_bact.domtblout
OPDJ01.65360.1_2/4-98,OPDJ01.65360.1_2,100,117.0,8.2e-33,0.1,95,116.8,5.1e-36,9.4e-33,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/OPDJ01_dsrAB_bact.domtblout
UMBT01.102272.1_2/11-199,UMBT01.102272.1_2,199,339.7,4.1e-100,0.1,189,339.6,2.2e-103,4.3e-100,0.1,/scratch/users/reb26/out/dsrAB_hmmer/domtb/UMBT01_dsrAB_bact.domtblout
